指标,角色,问题,问题类型,展示方式,小程序跳转页面名称,小程序跳转页面路径,PC端跳转页面名称,PC端跳转页面路径,主题,意图识别场景,意图识别场景流程,意图识别场景参数
毛利额,"老板【总部】,采购【总部】,营销【总部】",上周的8978271，毛利额有多少？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",鲜鸡蛋，上周的毛利额情况怎样？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",上周8978271的毛利润额情况如何？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",上星期鲜鸡蛋的毛利额情况如何？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",华南区上周鲜鸡蛋的毛利额是多少？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】,店长【门店】,采购【门店】,品类长【门店】",深圳XXX路店上周鲜鸡蛋的毛利额是多少？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",上个月电商的毛利额是多少？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",线上上月的毛利润额如何？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",上个月份，电商渠道的毛利额有多少？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",线上渠道前一月的毛利润额情况怎样？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",电商上个月的毛利额是多少？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",电商渠道上个月的毛利额情况如何？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",上个月线上的毛利润额情况怎样？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",线上前一个月的毛利额是多少？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",电商渠道上个月的毛利额情况如何？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",上个月电商的毛利润额情况怎样？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",线上上个月的毛利额情况如何？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",电商渠道前一月份的毛利额是多少？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",上月电商的毛利额情况如何？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",电商上个月的毛利润额有多少？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",线上上个月的毛利额情况怎样？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",电商渠道上个月的毛利润额情况如何？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",上个月线上的毛利额是多少？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",线上上个月的毛利润额情况怎样？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",电商渠道上月的毛利额情况如何？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",电商上个月的毛利额情况怎样？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",上个月电商渠道的毛利额情况如何？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",线上商城上月的毛利额有多少？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",电商上个月的毛利润额情况怎样？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",线上前一月的毛利额是多少？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",电商渠道上个月的毛利额情况如何？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",线上上个月的毛利润额情况如何？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",电商上月的毛利额情况如何？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",电商渠道前一个月的毛利额情况怎样？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",线上上个月的毛利额有多少？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",电商渠道上个月的毛利润额是多少？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",上个月电商的毛利额情况如何？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",线上上个月的毛利额情况怎样？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",电商渠道上个月的毛利额情况如何？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",电商上个月的毛利润额有多少？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",线上前一月份的毛利额情况如何？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",电商渠道上月的毛利额情况怎样？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",线上上个月的毛利润额情况如何？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",电商上个月的毛利额情况如何？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",电商渠道上个月的毛利额有多少？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",线上上个月的毛利额情况如何？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",电商上月的毛利润额情况如何？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",电商渠道前一个月的毛利额情况怎样？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",线上上个月的毛利额是多少？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",电商渠道上个月的毛利润额情况如何？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",电商上个月的毛利额情况怎样？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",线上上个月的毛利润额有多少？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",电商渠道上月的毛利额情况如何？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",电商上个月的毛利额情况如何？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",线上上个月的毛利额情况怎样？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",电商渠道上个月的毛利额是多少？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",华南区上个月线上渠道的毛利额是多少？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】,店长【门店】",深圳XXX路店上个月线上渠道的毛利额是多少？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
婴儿用品毛利额占比,"老板【总部】,采购【总部】,营销【总部】",上个月婴儿用品的毛利额占总毛利额的多少？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
婴儿用品毛利额占比,"老板【总部】,采购【总部】,营销【总部】",婴儿用品毛利额上个月占总毛利额的百分比如何？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
婴儿用品毛利额占比,"老板【总部】,采购【总部】,营销【总部】",上月毛利额中，婴儿用品的占比情况怎样？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
婴儿用品毛利额占比,"老板【总部】,采购【总部】,营销【总部】",毛利额里，上个月婴儿用品的占比是多少？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
婴儿用品毛利额占比,"老板【总部】,采购【总部】,营销【总部】",上个月，婴儿用品毛利额占总毛利额的比率是多少？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
婴儿用品毛利额占比,"老板【总部】,采购【总部】,营销【总部】",上个月的毛利额，婴儿用品占比情况如何？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
婴儿用品毛利额占比,"老板【总部】,采购【总部】,营销【总部】",婴儿用品毛利额，上个月占总毛利额的百分比怎样？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
婴儿用品毛利额占比,"老板【总部】,采购【总部】,营销【总部】",上月，总毛利额中婴儿用品毛利额的占比是多少？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
婴儿用品毛利额占比,"老板【总部】,采购【总部】,营销【总部】",总毛利额里，上个月婴儿用品毛利额的占比情况如何？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
婴儿用品毛利额占比,"老板【总部】,采购【总部】,营销【总部】",上个月婴儿用品毛利额占比是多少？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
婴儿用品毛利额占比,"老板【总部】,采购【总部】,营销【总部】",上个月，婴儿用品毛利润占比怎样？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
婴儿用品毛利额占比,"老板【总部】,采购【总部】,营销【总部】",婴儿用品的毛利额，上个月占总毛利额的比率如何？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
婴儿用品毛利额占比,"老板【总部】,采购【总部】,营销【总部】",上月份，婴儿用品毛利额占总毛利额的百分比是多少？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
婴儿用品毛利额占比,"老板【总部】,采购【总部】,营销【总部】",毛利额中，上个月婴儿用品的占比情况怎样？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
婴儿用品毛利额占比,"老板【总部】,采购【总部】,营销【总部】",上个月，婴儿用品毛利额占总毛利额的百分比如何？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
婴儿用品毛利额占比,"老板【总部】,采购【总部】,营销【总部】",上个月的总毛利额，婴儿用品毛利额占比是多少？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
婴儿用品毛利额占比,"老板【总部】,采购【总部】,营销【总部】",毛利额的婴儿用品占比，上个月是多少？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
婴儿用品毛利额占比,"老板【总部】,采购【总部】,营销【总部】",上个月，婴儿用品毛利额占总毛利额的比率怎样？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
婴儿用品毛利额占比,"老板【总部】,采购【总部】,营销【总部】",上个月，总毛利额中婴儿用品毛利额的占比情况如何？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
婴儿用品毛利额占比,"老板【总部】,采购【总部】,营销【总部】",婴儿用品毛利额在上月总毛利额中的占比是多少？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
婴儿用品毛利额占比,"老板【总部】,采购【总部】,营销【总部】",上个月婴儿用品毛利额占总毛利额的占比情况怎样？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
婴儿用品毛利额占比,"老板【总部】,采购【总部】,营销【总部】",上月婴儿用品毛利额占总毛利额的百分比情况如何？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
婴儿用品毛利额占比,"老板【总部】,采购【总部】,营销【总部】",上个月婴儿用品毛利额占总毛利额的比率是多少？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
婴儿用品毛利额占比,"老板【总部】,采购【总部】,营销【总部】",上月婴儿用品毛利额占总毛利额的百分比是怎样的？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
婴儿用品毛利额占比,"老板【总部】,采购【总部】,营销【总部】",上个月，婴儿用品毛利额占总毛利额的占比情况如何？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
婴儿用品毛利额占比,"老板【总部】,采购【总部】,营销【总部】",婴儿用品毛利额占总毛利额的百分比，上个月是多少？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
婴儿用品毛利额占比,"老板【总部】,采购【总部】,营销【总部】",上个月，婴儿用品毛利润占总毛利润的比率如何？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
婴儿用品毛利额占比,"老板【总部】,采购【总部】,营销【总部】",上月婴儿用品毛利额占总毛利额的比率怎样？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
婴儿用品毛利额占比,"老板【总部】,采购【总部】,营销【总部】",上个月的婴儿用品毛利额占总毛利额的百分比情况如何？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
婴儿用品毛利额占比,"老板【总部】,采购【总部】,营销【总部】",上月，婴儿用品毛利额占总毛利额的占比情况怎样？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
婴儿用品毛利额占比,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",华南区上月婴儿用品毛利额占总毛利额的百分比是多少？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
婴儿用品毛利额占比,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】,店长【门店】,品类长【门店】,采购【门店】",深圳XXX路店上月婴儿用品毛利额占总毛利额的百分比是多少？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",今年到目前为止的毛利额总计是多少？,指标类,单指标卡片,总部经营罗盘,/package-m/pages/store/index,总部经营罗盘,https://ireport-hq.9zdata.cn/#/general/store,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",毛利额，今年累计的有多少？,指标类,单指标卡片,总部经营罗盘,/package-m/pages/store/index,总部经营罗盘,https://ireport-hq.9zdata.cn/#/general/store,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",本年度的总毛利润累计情况怎样？,指标类,单指标卡片,总部经营罗盘,/package-m/pages/store/index,总部经营罗盘,https://ireport-hq.9zdata.cn/#/general/store,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",今年的全年毛利总和是多少？,指标类,单指标卡片,总部经营罗盘,/package-m/pages/store/index,总部经营罗盘,https://ireport-hq.9zdata.cn/#/general/store,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",累计毛利额，今年有多少？,指标类,单指标卡片,总部经营罗盘,/package-m/pages/store/index,总部经营罗盘,https://ireport-hq.9zdata.cn/#/general/store,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",今年的毛利额累计起来有多少？,指标类,单指标卡片,总部经营罗盘,/package-m/pages/store/index,总部经营罗盘,https://ireport-hq.9zdata.cn/#/general/store,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",毛利额，今年累计的总和如何？,指标类,单指标卡片,总部经营罗盘,/package-m/pages/store/index,总部经营罗盘,https://ireport-hq.9zdata.cn/#/general/store,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",今年到目前为止的毛利润总和怎样？,指标类,单指标卡片,总部经营罗盘,/package-m/pages/store/index,总部经营罗盘,https://ireport-hq.9zdata.cn/#/general/store,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",本年度的毛利额累计起来是多少？,指标类,单指标卡片,总部经营罗盘,/package-m/pages/store/index,总部经营罗盘,https://ireport-hq.9zdata.cn/#/general/store,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",今年毛利额的累计总和如何？,指标类,单指标卡片,总部经营罗盘,/package-m/pages/store/index,总部经营罗盘,https://ireport-hq.9zdata.cn/#/general/store,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",毛利额，今年累计的总计怎样？,指标类,单指标卡片,总部经营罗盘,/package-m/pages/store/index,总部经营罗盘,https://ireport-hq.9zdata.cn/#/general/store,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",今年到目前为止的毛利额总和如何？,指标类,单指标卡片,总部经营罗盘,/package-m/pages/store/index,总部经营罗盘,https://ireport-hq.9zdata.cn/#/general/store,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",毛利额，今年的累计情况如何？,指标类,单指标卡片,总部经营罗盘,/package-m/pages/store/index,总部经营罗盘,https://ireport-hq.9zdata.cn/#/general/store,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",本年度的总毛利润累计是多少？,指标类,单指标卡片,总部经营罗盘,/package-m/pages/store/index,总部经营罗盘,https://ireport-hq.9zdata.cn/#/general/store,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",今年毛利额累计的总和怎样？,指标类,单指标卡片,总部经营罗盘,/package-m/pages/store/index,总部经营罗盘,https://ireport-hq.9zdata.cn/#/general/store,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",毛利额，今年到目前为止的累计是多少？,指标类,单指标卡片,总部经营罗盘,/package-m/pages/store/index,总部经营罗盘,https://ireport-hq.9zdata.cn/#/general/store,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",今年的全年毛利额累计总和如何？,指标类,单指标卡片,总部经营罗盘,/package-m/pages/store/index,总部经营罗盘,https://ireport-hq.9zdata.cn/#/general/store,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",毛利额，今年累计的总计怎样？,指标类,单指标卡片,总部经营罗盘,/package-m/pages/store/index,总部经营罗盘,https://ireport-hq.9zdata.cn/#/general/store,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",今年到目前为止的毛利润累计总和有多少？,指标类,单指标卡片,总部经营罗盘,/package-m/pages/store/index,总部经营罗盘,https://ireport-hq.9zdata.cn/#/general/store,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",本年度毛利额累计的总计如何？,指标类,单指标卡片,总部经营罗盘,/package-m/pages/store/index,总部经营罗盘,https://ireport-hq.9zdata.cn/#/general/store,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",今年毛利额累计的总和情况怎样？,指标类,单指标卡片,总部经营罗盘,/package-m/pages/store/index,总部经营罗盘,https://ireport-hq.9zdata.cn/#/general/store,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",毛利额，本年度累计的有多少？,指标类,单指标卡片,总部经营罗盘,/package-m/pages/store/index,总部经营罗盘,https://ireport-hq.9zdata.cn/#/general/store,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",今年到目前为止的毛利额累计情况如何？,指标类,单指标卡片,总部经营罗盘,/package-m/pages/store/index,总部经营罗盘,https://ireport-hq.9zdata.cn/#/general/store,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",毛利额，今年累计的总和怎样？,指标类,单指标卡片,总部经营罗盘,/package-m/pages/store/index,总部经营罗盘,https://ireport-hq.9zdata.cn/#/general/store,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",今年的毛利额累计总和是多少？,指标类,单指标卡片,总部经营罗盘,/package-m/pages/store/index,总部经营罗盘,https://ireport-hq.9zdata.cn/#/general/store,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",毛利额，今年累计的总计如何？,指标类,单指标卡片,总部经营罗盘,/package-m/pages/store/index,总部经营罗盘,https://ireport-hq.9zdata.cn/#/general/store,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",本年度毛利额累计的总和情况如何？,指标类,单指标卡片,总部经营罗盘,/package-m/pages/store/index,总部经营罗盘,https://ireport-hq.9zdata.cn/#/general/store,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",今年到目前为止的毛利润总和怎样？,指标类,单指标卡片,总部经营罗盘,/package-m/pages/store/index,总部经营罗盘,https://ireport-hq.9zdata.cn/#/general/store,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",毛利额，今年累计的总计有多少？,指标类,单指标卡片,总部经营罗盘,/package-m/pages/store/index,总部经营罗盘,https://ireport-hq.9zdata.cn/#/general/store,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",今年毛利额的累计总和情况怎样？,指标类,单指标卡片,总部经营罗盘,/package-m/pages/store/index,总部经营罗盘,https://ireport-hq.9zdata.cn/#/general/store,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】",华南区今年的累计毛利额是多少？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】,店长【门店】,采购【门店】",深圳XXX路店今年的累计毛利额是多少？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】,店长【门店】,品类长【门店】,采购【门店】",深圳XXX路店婴儿用品品类今年的累计毛利额是多少？,指标类,单指标卡片,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",上月各品类的毛利额分布情况如何？,分布类,多维下钻组件,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",上月度品类毛利额的分布比例有哪些？,分布类,多维下钻组件,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",各个品类在上个月的毛利额占比情况是怎样的？,分布类,多维下钻组件,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",上月的品类毛利额分布图能说明什么？,分布类,多维下钻组件,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
毛利额,"老板【总部】,采购【总部】,营销【总部】",上个月的毛利额在所有品类中分布均匀吗？,分布类,多维下钻组件,,,,,毛利,TO_SQL,Agent,agent-77470006f2f747908cf4d
